X,Y,Z,Density,Momentum_X,Momentum_Y,Momentum_Z,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Laminar_Viscosity,Skin_Friction_Coefficient_X,Skin_Friction_Coefficient_Y,Skin_Friction_Coefficient_Z,Heat_Flux,Y_Plus,Eddy_Viscosity
1.903343439102172852e+00,1.717975464998744428e-05,0.000000000000000000e+00,9.928191304206848145e-01,2.465808019042015076e-02,5.609360531622087365e-09,0.000000000000000000e+00,2.500309467315673828e+00,5.866376540097917314e-08,1.000001311302185059e+00,1.007234096527099609e+00,2.091509848833084106e-02,4.569611701299436390e-05,4.759146676747150195e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967424084232561654e-10
1.903343439102172852e+00,1.791206523193977773e-05,0.000000000000000000e+00,9.928246736526489258e-01,2.570354752242565155e-02,6.626013959731835712e-09,0.000000000000000000e+00,2.500335931777954102e+00,6.116378870046901284e-08,1.000001311302185059e+00,1.007228493690490723e+00,2.180180698633193970e-02,4.569627344608306885e-05,4.759126426279181032e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.504269374676738380e-10
1.903343439102172852e+00,1.866104139480739832e-05,0.000000000000000000e+00,9.928305149078369141e-01,2.677153609693050385e-02,7.731589590775911347e-09,0.000000000000000000e+00,2.500364065170288086e+00,6.372062699711023015e-08,1.000001311302185059e+00,1.007222533226013184e+00,2.270761132240295410e-02,4.569643715512938797e-05,4.759104754725740349e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125044472669259221e-10
1.903343439102172852e+00,1.942737617355305701e-05,0.000000000000000000e+00,9.928367733955383301e-01,2.786278352141380310e-02,8.932080852730450715e-09,0.000000000000000000e+00,2.500394105911254883e+00,6.633663929278554861e-08,1.000001311302185059e+00,1.007216215133666992e+00,2.363313175737857819e-02,4.569660450215451419e-05,4.759082017358196026e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.841461676008407267e-10
1.903343439102172852e+00,2.021178625000175089e-05,0.000000000000000000e+00,9.928433895111083984e-01,2.897800505161285400e-02,1.023397366850531398e-08,0.000000000000000000e+00,2.500426054000854492e+00,6.901426985450598295e-08,1.000001311302185059e+00,1.007209420204162598e+00,2.457897737622261047e-02,4.569678276311606169e-05,4.759057503633812303e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.666750402255615882e-10
1.903343439102172852e+00,2.101499740092549473e-05,0.000000000000000000e+00,9.928504824638366699e-01,3.011788614094257355e-02,1.164428464761613213e-08,0.000000000000000000e+00,2.500459909439086914e+00,7.175599137099197833e-08,1.000001311302185059e+00,1.007202267646789551e+00,2.554572746157646179e-02,4.569696830003522336e-05,4.759031568823957059e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.615845093982386516e-10
1.903343439102172852e+00,2.183776086894795299e-05,0.000000000000000000e+00,9.928579330444335938e-01,3.128308057785034180e-02,1.317060327465924274e-08,0.000000000000000000e+00,2.500496149063110352e+00,7.456434047981019830e-08,1.000001311302185059e+00,1.007194757461547852e+00,2.653393335640430450e-02,4.569716111291199923e-05,4.759003857657262415e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.705589499806819731e-10
1.903343439102172852e+00,2.268083881062921137e-05,0.000000000000000000e+00,9.928659200668334961e-01,3.247419372200965881e-02,1.482112743644847797e-08,0.000000000000000000e+00,2.500534296035766602e+00,7.744191776737352484e-08,1.000001311302185059e+00,1.007186651229858398e+00,2.754411287605762482e-02,4.569736120174638927e-05,4.758974725405096251e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.954966213003956454e-10
1.903343439102172852e+00,2.354501702939160168e-05,0.000000000000000000e+00,9.928743839263916016e-01,3.369178622961044312e-02,1.660470516640089045e-08,0.000000000000000000e+00,2.500574827194213867e+00,8.039140197979577351e-08,1.000001311302185059e+00,1.007178068161010742e+00,2.857673354446887970e-02,4.569757584249600768e-05,4.758943461524722807e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038535035746690482e-09
1.903343439102172852e+00,2.443110133754089475e-05,0.000000000000000000e+00,9.928833246231079102e-01,3.493635356426239014e-02,1.853086750713828224e-08,0.000000000000000000e+00,2.500617742538452148e+00,8.341552160118226311e-08,1.000001311302185059e+00,1.007169008255004883e+00,2.963221818208694458e-02,4.569780139718204737e-05,4.758910776558877842e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202079213946660730e-09
1.903343439102172852e+00,2.533991209929808974e-05,0.000000000000000000e+00,9.928928017616271973e-01,3.620831295847892761e-02,2.060984982676927757e-08,0.000000000000000000e+00,2.500663518905639648e+00,8.651706906448453083e-08,1.000001311302185059e+00,1.007159352302551270e+00,3.071091696619987488e-02,4.569804150378331542e-05,4.758875604693457717e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.388832049364907562e-09
1.903343439102172852e+00,2.627229696372523904e-05,0.000000000000000000e+00,9.929028749465942383e-01,3.750799596309661865e-02,2.285262112877717300e-08,0.000000000000000000e+00,2.500711679458618164e+00,8.969892917320976267e-08,1.000001311302185059e+00,1.007149100303649902e+00,3.181311488151550293e-02,4.569829616229981184e-05,4.758838656471198192e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.601828558683848769e-09
1.903343439102172852e+00,2.722912358876783401e-05,0.000000000000000000e+00,9.929135441780090332e-01,3.883564099669456482e-02,2.527086806480838277e-08,0.000000000000000000e+00,2.500762701034545898e+00,9.296404357428400544e-08,1.000001311302185059e+00,1.007138371467590332e+00,3.293900564312934875e-02,4.569856537273153663e-05,4.758799576620731386e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844473351830799857e-09
1.903343439102172852e+00,2.821128327923361212e-05,0.000000000000000000e+00,9.929248094558715820e-01,4.019135609269142151e-02,2.787698782924508123e-08,0.000000000000000000e+00,2.500816583633422852e+00,9.631543917976159719e-08,1.000001311302185059e+00,1.007126927375793457e+00,3.408868238329887390e-02,4.569885277305729687e-05,4.758758009870689420e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.120580377962255625e-09
1.903343439102172852e+00,2.921968552982434630e-05,0.000000000000000000e+00,9.929367303848266602e-01,4.157512634992599487e-02,3.068403131578634202e-08,0.000000000000000000e+00,2.500873565673828125e+00,9.975621395597045193e-08,1.000001311302185059e+00,1.007114768028259277e+00,3.526212647557258606e-02,4.569915836327709258e-05,4.758714311492440174e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.434418000518689951e-09
1.903343439102172852e+00,3.025527257705107331e-05,0.000000000000000000e+00,9.929493069648742676e-01,4.298677295446395874e-02,3.370562140503352566e-08,0.000000000000000000e+00,2.500933647155761719e+00,1.032895724506488477e-07,1.000001311302185059e+00,1.007102012634277344e+00,3.645918890833854675e-02,4.569948578136973083e-05,4.758667770943247888e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.790755848636194969e-09
1.903343439102172852e+00,3.131900666630826890e-05,0.000000000000000000e+00,9.929625988006591797e-01,4.442595690488815308e-02,3.695582151408416394e-08,0.000000000000000000e+00,2.500997066497802734e+00,1.069187831603812810e-07,1.000001311302185059e+00,1.007088541984558105e+00,3.767957910895347595e-02,4.569983502733521163e-05,4.758619098765848321e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.194916997628638455e-09
1.903343439102172852e+00,3.241187732783146203e-05,0.000000000000000000e+00,9.929766058921813965e-01,4.589213803410530090e-02,4.044897039534589567e-08,0.000000000000000000e+00,2.501063585281372070e+00,1.106472140577352548e-07,1.000001311302185059e+00,1.007074356079101562e+00,3.892283514142036438e-02,4.570020610117353499e-05,4.758567584417505714e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.652832925027382771e-09
1.903343439102172852e+00,3.353489955770783126e-05,0.000000000000000000e+00,9.929913282394409180e-01,4.738456755876541138e-02,4.419941745936739608e-08,0.000000000000000000e+00,2.501133680343627930e+00,1.144783254858339205e-07,1.000001311302185059e+00,1.007059454917907715e+00,4.018832743167877197e-02,4.570059900288470089e-05,4.758513227898220066e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.171101242178565371e-09
1.903343439102172852e+00,3.468912109383381903e-05,0.000000000000000000e+00,9.930068254470825195e-01,4.890227317810058594e-02,4.822125276859878795e-08,0.000000000000000000e+00,2.501207351684570312e+00,1.184156772637834365e-07,1.000001311302185059e+00,1.007043719291687012e+00,4.147521406412124634e-02,4.570102100842632353e-05,4.758456384479359258e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.757048088777082739e-09
1.903343439102172852e+00,3.587561513995751739e-05,0.000000000000000000e+00,9.930230975151062012e-01,5.044402554631233215e-02,5.252791979160065239e-08,0.000000000000000000e+00,2.501284360885620117e+00,1.224629215812456096e-07,1.000001311302185059e+00,1.007027268409729004e+00,4.278246313333511353e-02,4.570146484184078872e-05,4.758396343618187530e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.418794302158858045e-09
1.903343439102172852e+00,3.709548400365747511e-05,0.000000000000000000e+00,9.930401444435119629e-01,5.200832709670066833e-02,5.713180684097096673e-08,0.000000000000000000e+00,2.501365184783935547e+00,1.266238314201473258e-07,1.000001311302185059e+00,1.007009863853454590e+00,4.410879686474800110e-02,4.570193777908571064e-05,4.758333815857440641e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.165319366147059554e-09
1.903343439102172852e+00,3.834985909634269774e-05,0.000000000000000000e+00,9.930580258369445801e-01,5.359341204166412354e-02,6.204378877328053932e-08,0.000000000000000000e+00,2.501449346542358398e+00,1.309022792383984779e-07,1.000001311302185059e+00,1.006991744041442871e+00,4.545271396636962891e-02,4.570243254420347512e-05,4.758268090654382831e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.006531355102652014e-09
1.903343439102172852e+00,3.963991548516787589e-05,0.000000000000000000e+00,9.930766820907592773e-01,5.519722029566764832e-02,6.727271539830326219e-08,0.000000000000000000e+00,2.501537084579467773e+00,1.353022440753193223e-07,1.000001311302185059e+00,1.006972908973693848e+00,4.681246355175971985e-02,4.570295277517288923e-05,4.758199168009014102e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.953336655930343113e-09
1.903343439102172852e+00,4.096685006516054273e-05,0.000000000000000000e+00,9.930961728096008301e-01,5.681739747524261475e-02,7.282494607352418825e-08,0.000000000000000000e+00,2.501628637313842773e+00,1.398278328679225524e-07,1.000001311302185059e+00,1.006953120231628418e+00,4.818605631589889526e-02,4.570349483401514590e-05,4.758127758464070212e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.017705693281641288e-09
1.903343439102172852e+00,4.233189611113630235e-05,0.000000000000000000e+00,9.931164383888244629e-01,5.845130607485771179e-02,7.870393403663911158e-08,0.000000000000000000e+00,2.501723289489746094e+00,1.444832804509132984e-07,1.000001311302185059e+00,1.006932497024536133e+00,4.957124590873718262e-02,4.570405872073024511e-05,4.758053151476815401e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021273909884712339e-08
