X,Y,Z,Density,Momentum_X,Momentum_Y,Momentum_Z,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Laminar_Viscosity,Skin_Friction_Coefficient_X,Skin_Friction_Coefficient_Y,Skin_Friction_Coefficient_Z,Heat_Flux,Y_Plus,Eddy_Viscosity
9.700840711593627930e-01,1.350853854091838002e-04,0.000000000000000000e+00,9.942137598991394043e-01,1.115745007991790771e-01,1.111492792915669270e-06,0.000000000000000000e+00,2.506279945373535156e+00,4.821879997507494409e-07,1.000007748603820801e+00,1.005827665328979492e+00,9.457130730152130127e-02,2.758891787379980087e-04,4.754044269361656916e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.553620615548425121e-07
9.700840711593627930e-01,1.392991543980315328e-04,0.000000000000000000e+00,9.942354559898376465e-01,1.123463511466979980e-01,1.154610572484671138e-06,0.000000000000000000e+00,2.506366729736328125e+00,4.971278713128413074e-07,1.000007748603820801e+00,1.005805730819702148e+00,9.522448480129241943e-02,2.759028866421431303e-04,4.753964688575251785e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.748750714294146746e-07
9.700840711593627930e-01,1.436425227439031005e-04,0.000000000000000000e+00,9.942569136619567871e-01,1.131056249141693115e-01,1.199217763314663898e-06,0.000000000000000000e+00,2.506452798843383789e+00,5.125193638377822936e-07,1.000007748603820801e+00,1.005784034729003906e+00,9.586701542139053345e-02,2.759170311037451029e-04,4.753885818331582414e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.948366611439269036e-07
9.700840711593627930e-01,1.481195213273167610e-04,0.000000000000000000e+00,9.942782521247863770e-01,1.138533726334571838e-01,1.245369844582455698e-06,0.000000000000000000e+00,2.506537914276123047e+00,5.283759492158424109e-07,1.000007748603820801e+00,1.005762457847595215e+00,9.649976342916488647e-02,2.759315830189734697e-04,4.753807303359280922e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.152383041855500778e-07
9.700840711593627930e-01,1.527343265479430556e-04,0.000000000000000000e+00,9.942994713783264160e-01,1.145905554294586182e-01,1.293124000767420512e-06,0.000000000000000000e+00,2.506622552871704102e+00,5.447115540846425574e-07,1.000007748603820801e+00,1.005741000175476074e+00,9.712354838848114014e-02,2.759465423878282309e-04,4.753729498929715191e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.360736909347906476e-07
9.700840711593627930e-01,1.574912166688591242e-04,0.000000000000000000e+00,9.943205714225769043e-01,1.153180822730064392e-01,1.342540713267226238e-06,0.000000000000000000e+00,2.506706476211547852e+00,5.615403892988979351e-07,1.000007748603820801e+00,1.005719661712646484e+00,9.773913770914077759e-02,2.759619383141398430e-04,4.753652049771517341e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.573390697260037996e-07
9.700840711593627930e-01,1.623946154722943902e-04,0.000000000000000000e+00,9.943414926528930664e-01,1.160367801785469055e-01,1.393682509842619766e-06,0.000000000000000000e+00,2.506789922714233398e+00,5.788771773040934931e-07,1.000007748603820801e+00,1.005698442459106445e+00,9.834723919630050659e-02,2.759777416940778494e-04,4.753575311156055250e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.790330763171368744e-07
9.700840711593627930e-01,1.674490922596305609e-04,0.000000000000000000e+00,9.943624138832092285e-01,1.167474314570426941e-01,1.446614419364777859e-06,0.000000000000000000e+00,2.506872892379760742e+00,5.967369247628084850e-07,1.000007748603820801e+00,1.005677342414855957e+00,9.894851595163345337e-02,2.759940107353031635e-04,4.753498572540593159e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.011567623114387970e-07
9.700840711593627930e-01,1.726593472994863987e-04,0.000000000000000000e+00,9.943832159042358398e-01,1.174507588148117065e-01,1.501403744441631716e-06,0.000000000000000000e+00,2.506955623626708984e+00,6.151349793981353287e-07,1.000007748603820801e+00,1.005656242370605469e+00,9.954357147216796875e-02,2.760107163339853287e-04,4.753422189196498948e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.237137656877166592e-07
9.700840711593627930e-01,1.780302409315481782e-04,0.000000000000000000e+00,9.944039583206176758e-01,1.181474179029464722e-01,1.558120175104704686e-06,0.000000000000000000e+00,2.507038116455078125e+00,6.340873142107739113e-07,1.000007748603820801e+00,1.005635261535644531e+00,1.001329794526100159e-01,2.760278584901243448e-04,4.753345805852404737e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.467098844746942632e-07
9.700840711593627930e-01,1.835667499108240008e-04,0.000000000000000000e+00,9.944247007369995117e-01,1.188380420207977295e-01,1.616835902495949995e-06,0.000000000000000000e+00,2.507120132446289062e+00,6.536100727316807024e-07,1.000007748603820801e+00,1.005614399909973145e+00,1.007172465324401855e-01,2.760454663075506687e-04,4.753270133051046287e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.701531904378498439e-07
9.700840711593627930e-01,1.892740256153047085e-04,0.000000000000000000e+00,9.944453835487365723e-01,1.195231899619102478e-01,1.677625732554588467e-06,0.000000000000000000e+00,2.507202148437500000e+00,6.737199100825819187e-07,1.000007748603820801e+00,1.005593419075012207e+00,1.012968719005584717e-01,2.760635688900947571e-04,4.753194104978319956e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.940539722359972075e-07
9.700840711593627930e-01,1.951573940459638834e-04,0.000000000000000000e+00,9.944660067558288574e-01,1.202033907175064087e-01,1.740566972330270801e-06,0.000000000000000000e+00,2.507283926010131836e+00,6.944338792891358025e-07,1.000007748603820801e+00,1.005572557449340820e+00,1.018722876906394958e-01,2.760821662377566099e-04,4.753118076905593625e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.184245080476102885e-07
9.700840711593627930e-01,2.012223267229273915e-04,0.000000000000000000e+00,9.944866895675659180e-01,1.208791285753250122e-01,1.805739998417266179e-06,0.000000000000000000e+00,2.507365703582763672e+00,7.157695449677703436e-07,1.000007748603820801e+00,1.005551695823669434e+00,1.024439036846160889e-01,2.761012583505362272e-04,4.753042404104235175e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.432787245103099849e-07
9.700840711593627930e-01,2.074744406854733825e-04,0.000000000000000000e+00,9.945073127746582031e-01,1.215508431196212769e-01,1.873227574833435938e-06,0.000000000000000000e+00,2.507447481155395508e+00,7.377448127954266965e-07,1.000007748603820801e+00,1.005530834197998047e+00,1.030121073126792908e-01,2.761209034360945225e-04,4.752966731302876724e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.686325377813773230e-07
9.700840711593627930e-01,2.139195858035236597e-04,0.000000000000000000e+00,9.945279955863952637e-01,1.222189515829086304e-01,1.943116103575448506e-06,0.000000000000000000e+00,2.507529258728027344e+00,7.603779863529780414e-07,1.000007748603820801e+00,1.005509853363037109e+00,1.035772413015365601e-01,2.761410723906010389e-04,4.752890703230150393e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.945032851035648491e-07
9.700840711593627930e-01,2.205637283623218536e-04,0.000000000000000000e+00,9.945486783981323242e-01,1.228838264942169189e-01,2.015494146689889021e-06,0.000000000000000000e+00,2.507611036300659180e+00,7.836879376554861665e-07,1.000007748603820801e+00,1.005488991737365723e+00,1.041396185755729675e-01,2.761618234217166901e-04,4.752814675157424062e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.209097248050966300e-07
9.700840711593627930e-01,2.274130820296704769e-04,0.000000000000000000e+00,9.945694208145141602e-01,1.235458180308341980e-01,2.090454700010013767e-06,0.000000000000000000e+00,2.507692813873291016e+00,8.076939366219448857e-07,1.000007748603820801e+00,1.005468010902404785e+00,1.046995446085929871e-01,2.761831565294414759e-04,4.752738647084697732e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.478720931430871133e-07
9.700840711593627930e-01,2.344739914406090975e-04,0.000000000000000000e+00,9.945902228355407715e-01,1.242052465677261353e-01,2.168093033105833456e-06,0.000000000000000000e+00,2.507774829864501953e+00,8.324155373884423170e-07,1.000007748603820801e+00,1.005447030067443848e+00,1.052572876214981079e-01,2.762051299214363098e-04,4.752662619011971401e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.754116495561902411e-07
9.700840711593627930e-01,2.417530340608209372e-04,0.000000000000000000e+00,9.946110248565673828e-01,1.248624101281166077e-01,2.248508508273516782e-06,0.000000000000000000e+00,2.507856845855712891e+00,8.578730330555117689e-07,1.000007748603820801e+00,1.005425930023193359e+00,1.058130860328674316e-01,2.762277144938707352e-04,4.752586235667877190e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.035507335080183111e-07
9.700840711593627930e-01,2.492569619789719582e-04,0.000000000000000000e+00,9.946318864822387695e-01,1.255175620317459106e-01,2.331803898414364085e-06,0.000000000000000000e+00,2.507939100265502930e+00,8.840869440973619930e-07,1.000007748603820801e+00,1.005404829978942871e+00,1.063671782612800598e-01,2.762509975582361221e-04,4.752509497052415099e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.323128781739796977e-07
9.700840711593627930e-01,2.569928183220326900e-04,0.000000000000000000e+00,9.946528077125549316e-01,1.261709779500961304e-01,2.418085614408482797e-06,0.000000000000000000e+00,2.508021593093872070e+00,9.110783594223903492e-07,1.000007748603820801e+00,1.005383729934692383e+00,1.069197654724121094e-01,2.762749500107020140e-04,4.752432758436953009e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.617221851636713836e-07
9.700840711593627930e-01,2.649677335284650326e-04,0.000000000000000000e+00,9.946738481521606445e-01,1.268228590488433838e-01,2.507464387235813774e-06,0.000000000000000000e+00,2.508104324340820312e+00,9.388687089995073620e-07,1.000007748603820801e+00,1.005362510681152344e+00,1.074710488319396973e-01,2.762996300589293242e-04,4.752355664550123038e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.918037224248109851e-07
9.700840711593627930e-01,2.731891290750354528e-04,0.000000000000000000e+00,9.946948885917663574e-01,1.274734288454055786e-01,2.600054585855104961e-06,0.000000000000000000e+00,2.508187294006347656e+00,9.674799912318121642e-07,1.000007748603820801e+00,1.005341172218322754e+00,1.080211997032165527e-01,2.763250668067485094e-04,4.752278215391925187e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.225833537129801698e-07
9.700840711593627930e-01,2.816647174768149853e-04,0.000000000000000000e+00,9.947160482406616211e-01,1.281228661537170410e-01,2.695975354072288610e-06,0.000000000000000000e+00,2.508270740509033203e+00,9.969346592697547749e-07,1.000007748603820801e+00,1.005319833755493164e+00,1.085703894495964050e-01,2.763512893579900265e-04,4.752200766233727336e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.540874543745303527e-07
9.700840711593627930e-01,2.904023276641964912e-04,0.000000000000000000e+00,9.947373270988464355e-01,1.287713646888732910e-01,2.795349701045779511e-06,0.000000000000000000e+00,2.508354187011718750e+00,1.027255393637460656e-06,1.000007748603820801e+00,1.005298376083374023e+00,1.091187596321105957e-01,2.763783268164843321e-04,4.752122606532793725e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.863429113465826958e-07
9.700840711593627930e-01,2.994100796058773994e-04,0.000000000000000000e+00,9.947586059570312500e-01,1.294190883636474609e-01,2.898305865528527647e-06,0.000000000000000000e+00,2.508438110351562500e+00,1.058465500136662740e-06,1.000007748603820801e+00,1.005276799201965332e+00,1.096664443612098694e-01,2.764062373898923397e-04,4.752044446831860114e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019377350530703552e-06
9.700840711593627930e-01,3.086963843088597059e-04,0.000000000000000000e+00,9.947800636291503906e-01,1.300661712884902954e-01,3.004976633746991865e-06,0.000000000000000000e+00,2.508522272109985352e+00,1.090588853003282566e-06,1.000007748603820801e+00,1.005255103111267090e+00,1.102135851979255676e-01,2.764350210782140493e-04,4.751965931859558623e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053218625202134717e-06
9.700840711593627930e-01,3.182698856107890606e-04,0.000000000000000000e+00,9.948015809059143066e-01,1.307127624750137329e-01,3.115499794148490764e-06,0.000000000000000000e+00,2.508606910705566406e+00,1.123649440160079394e-06,1.000007748603820801e+00,1.005233407020568848e+00,1.107602939009666443e-01,2.764647360891103745e-04,4.751887061615889252e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087895270757144317e-06
9.700840711593627930e-01,3.281394892837852240e-04,0.000000000000000000e+00,9.948232173919677734e-01,1.313589960336685181e-01,3.230018364774878137e-06,0.000000000000000000e+00,2.508691787719726562e+00,1.157671931650838815e-06,1.000007748603820801e+00,1.005211472511291504e+00,1.113066673278808594e-01,2.764954406302422285e-04,4.751807836100852001e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.123436163652513642e-06
9.700840711593627930e-01,3.383143339306116104e-04,0.000000000000000000e+00,9.948449134826660156e-01,1.320049911737442017e-01,3.348681502757244743e-06,0.000000000000000000e+00,2.508777141571044922e+00,1.192681111206184141e-06,1.000007748603820801e+00,1.005189538002014160e+00,1.118528246879577637e-01,2.765271055977791548e-04,4.751727900043078989e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.159870294031861704e-06
9.700840711593627930e-01,3.488039365038275719e-04,0.000000000000000000e+00,9.948667287826538086e-01,1.326508373022079468e-01,3.471642685326514766e-06,0.000000000000000000e+00,2.508862972259521484e+00,1.228702444677765016e-06,1.000007748603820801e+00,1.005167484283447266e+00,1.123988404870033264e-01,2.765598183032125235e-04,4.751647963985305978e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.197227106786158402e-06
9.700840711593627930e-01,3.596180176828056574e-04,0.000000000000000000e+00,9.948887228965759277e-01,1.332966536283493042e-01,3.599067213144735433e-06,0.000000000000000000e+00,2.508949041366577148e+00,1.265761625290906522e-06,1.000007748603820801e+00,1.005145311355590820e+00,1.129448190331459045e-01,2.765937533695250750e-04,4.751567317384797207e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.235536501553724520e-06
9.700840711593627930e-01,3.707666764967143536e-04,0.000000000000000000e+00,9.949107766151428223e-01,1.339425444602966309e-01,3.731113793037366122e-06,0.000000000000000000e+00,2.509035587310791016e+00,1.303884801018284634e-06,1.000007748603820801e+00,1.005123019218444824e+00,1.134908273816108704e-01,2.766284451354295015e-04,4.751486670784288435e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274828491659718566e-06
9.700840711593627930e-01,3.822602448053658009e-04,0.000000000000000000e+00,9.949329495429992676e-01,1.345885694026947021e-01,3.867961822834331542e-06,0.000000000000000000e+00,2.509122610092163086e+00,1.343098347206250764e-06,1.000007748603820801e+00,1.005100607872009277e+00,1.140369474887847900e-01,2.766643883660435677e-04,4.751405313641043904e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315133204116136767e-06
9.700840711593627930e-01,3.941094328183680773e-04,0.000000000000000000e+00,9.949552416801452637e-01,1.352348327636718750e-01,4.009786152892047539e-06,0.000000000000000000e+00,2.509209871292114258e+00,1.383428866574831773e-06,1.000007748603820801e+00,1.005078196525573730e+00,1.145832464098930359e-01,2.767017576843500137e-04,4.751323601226431492e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.356480993308650795e-06
9.700840711593627930e-01,4.063252708874642849e-04,0.000000000000000000e+00,9.949776530265808105e-01,1.358814239501953125e-01,4.156778231845237315e-06,0.000000000000000000e+00,2.509297847747802734e+00,1.424903643965080846e-06,1.000007748603820801e+00,1.005055546760559082e+00,1.151297912001609802e-01,2.767403784673660994e-04,4.751241178269083321e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.398902554683445487e-06
9.700840711593627930e-01,4.189191386103630066e-04,0.000000000000000000e+00,9.950001835823059082e-01,1.365283876657485962e-01,4.309131782065378502e-06,0.000000000000000000e+00,2.509386301040649414e+00,1.467549736844375730e-06,1.000007748603820801e+00,1.005032777786254883e+00,1.156766414642333984e-01,2.767803089227527380e-04,4.751158400040367269e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442428583686705679e-06
9.700840711593627930e-01,4.319027066230773926e-04,0.000000000000000000e+00,9.950228929519653320e-01,1.371758133172988892e-01,4.467049620870966464e-06,0.000000000000000000e+00,2.509474992752075195e+00,1.511394771114282776e-06,1.000007748603820801e+00,1.005009770393371582e+00,1.162238642573356628e-01,2.768216363620012999e-04,4.751075266540283337e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.487089775764616206e-06
9.700840711593627930e-01,4.452880821190774441e-04,0.000000000000000000e+00,9.950456619262695312e-01,1.378237754106521606e-01,4.630743205780163407e-06,0.000000000000000000e+00,2.509564399719238281e+00,1.556466372676368337e-06,1.000007748603820801e+00,1.004986763000488281e+00,1.167715117335319519e-01,2.768643898889422417e-04,4.750991777768831525e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532917167423875071e-06
9.700840711593627930e-01,4.590877215377986431e-04,0.000000000000000000e+00,9.950686097145080566e-01,1.384723037481307983e-01,4.800431725016096607e-06,0.000000000000000000e+00,2.509654283523559570e+00,1.602792508492711931e-06,1.000007748603820801e+00,1.004963636398315430e+00,1.173196434974670410e-01,2.769085986074060202e-04,4.750907578454643954e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.579941454110667109e-06
9.700840711593627930e-01,4.733144305646419525e-04,0.000000000000000000e+00,9.950916767120361328e-01,1.391215026378631592e-01,4.976343916496261954e-06,0.000000000000000000e+00,2.509744405746459961e+00,1.650401145525393076e-06,1.000007748603820801e+00,1.004940271377563477e+00,1.178682968020439148e-01,2.769543789327144623e-04,4.750823023869088502e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.628193558644852601e-06
9.700840711593627930e-01,4.879814805462956429e-04,0.000000000000000000e+00,9.951148629188537598e-01,1.397714018821716309e-01,5.158718522579874843e-06,0.000000000000000000e+00,2.509835481643676758e+00,1.699320364423329011e-06,1.000007748603820801e+00,1.004916906356811523e+00,1.184175312519073486e-01,2.770017599686980247e-04,4.750738114012165170e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.677704290159454104e-06
9.700840711593627930e-01,5.031024920754134655e-04,0.000000000000000000e+00,9.951382279396057129e-01,1.404220759868621826e-01,5.347802925825817510e-06,0.000000000000000000e+00,2.509926795959472656e+00,1.749578245835436974e-06,1.000007748603820801e+00,1.004893302917480469e+00,1.189673990011215210e-01,2.770507999230176210e-04,4.750652493612506078e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.728504457787494175e-06
9.700840711593627930e-01,5.186916096135973930e-04,0.000000000000000000e+00,9.951617121696472168e-01,1.410735696554183960e-01,5.543856332224095240e-06,0.000000000000000000e+00,2.510018587112426758e+00,1.801202870410634205e-06,1.000007748603820801e+00,1.004869580268859863e+00,1.195179447531700134e-01,2.771015861071646214e-04,4.750566162670111225e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.780624529601482209e-06
9.700840711593627930e-01,5.347632104530930519e-04,0.000000000000000000e+00,9.951853752136230469e-01,1.417259424924850464e-01,5.747147497459081933e-06,0.000000000000000000e+00,2.510111093521118164e+00,1.854222318797837943e-06,1.000007748603820801e+00,1.004845738410949707e+00,1.200692132115364075e-01,2.771541476249694824e-04,4.750479476456348493e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.834094973673927598e-06
9.700840711593627930e-01,5.513323121704161167e-04,0.000000000000000000e+00,9.952091574668884277e-01,1.423792541027069092e-01,5.957957000646274537e-06,0.000000000000000000e+00,2.510204076766967773e+00,1.908664444272289984e-06,1.000007748603820801e+00,1.004821658134460449e+00,1.206212490797042847e-01,2.772085717879235744e-04,4.750392434971217881e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888945917016826570e-06
9.700840711593627930e-01,5.684143397957086563e-04,0.000000000000000000e+00,9.952330589294433594e-01,1.430335491895675659e-01,6.176578153826994821e-06,0.000000000000000000e+00,2.510297775268554688e+00,1.964556759048718959e-06,1.000007748603820801e+00,1.004797577857971191e+00,1.211741045117378235e-01,2.772651205305010080e-04,4.750304682943351509e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945207031894824468e-06
9.700840711593627930e-01,5.860251840204000473e-04,0.000000000000000000e+00,9.952571988105773926e-01,1.436889022588729858e-01,6.403329280146863312e-06,0.000000000000000000e+00,2.510391950607299805e+00,2.021926775341853499e-06,1.000007748603820801e+00,1.004773259162902832e+00,1.217278167605400085e-01,2.773249289020895958e-04,4.750216220372749376e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002907876885728911e-06
9.700840711593627930e-01,6.041811429895460606e-04,0.000000000000000000e+00,9.952813982963562012e-01,1.443453431129455566e-01,6.638514150836272165e-06,0.000000000000000000e+00,2.510486602783203125e+00,2.080801777992746793e-06,1.000007748603820801e+00,1.004748821258544922e+00,1.222824454307556152e-01,2.773854648694396019e-04,4.750127402530779364e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.062077555819996633e-06
9.700840711593627930e-01,6.228992715477943420e-04,0.000000000000000000e+00,9.953058362007141113e-01,1.450029313564300537e-01,6.882461093482561409e-06,0.000000000000000000e+00,2.510581970214843750e+00,2.141208369721425697e-06,1.000007748603820801e+00,1.004724144935607910e+00,1.228380203247070312e-01,2.774481254164129496e-04,4.750038229417441471e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.122744490407058038e-06
9.700840711593627930e-01,6.421967991627752781e-04,0.000000000000000000e+00,9.953303933143615723e-01,1.456617414951324463e-01,7.135523446777369827e-06,0.000000000000000000e+00,2.510677814483642578e+00,2.203172471126890741e-06,1.000007748603820801e+00,1.004699349403381348e+00,1.233946010470390320e-01,2.775129978545010090e-04,4.749947990489999938e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.184936874982668087e-06
9.700840711593627930e-01,6.620918284170329571e-04,0.000000000000000000e+00,9.953550696372985840e-01,1.463218033313751221e-01,7.398065008601406589e-06,0.000000000000000000e+00,2.510774374008178711e+00,2.266720230181817897e-06,1.000007748603820801e+00,1.004674434661865234e+00,1.239522248506546021e-01,2.775801985990256071e-04,4.749857396291190526e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.248681767014204524e-06
9.700840711593627930e-01,6.826028111390769482e-04,0.000000000000000000e+00,9.953799843788146973e-01,1.469832062721252441e-01,7.670464583497960120e-06,0.000000000000000000e+00,2.510871648788452148e+00,2.331876203243155032e-06,1.000007748603820801e+00,1.004649281501770020e+00,1.245109513401985168e-01,2.776498440653085709e-04,4.749766091549645353e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.314005769221694209e-06
9.700840711593627930e-01,7.037487812340259552e-04,0.000000000000000000e+00,9.954050183296203613e-01,1.476459801197052002e-01,7.953118256409652531e-06,0.000000000000000000e+00,2.510969400405883789e+00,2.398664946667850018e-06,1.000007748603820801e+00,1.004624009132385254e+00,1.250708252191543579e-01,2.777219633571803570e-04,4.749674431536732300e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380934802204137668e-06
9.700840711593627930e-01,7.255495293065905571e-04,0.000000000000000000e+00,9.954302310943603516e-01,1.483101844787597656e-01,8.246438483183737844e-06,0.000000000000000000e+00,2.511067867279052734e+00,2.467109879944473505e-06,1.000007748603820801e+00,1.004598498344421387e+00,1.256318837404251099e-01,2.777967019937932491e-04,4.749582060981083487e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.449493649692158215e-06
9.700840711593627930e-01,7.480251952074468136e-04,0.000000000000000000e+00,9.954556226730346680e-01,1.489759087562561035e-01,8.550859092792961746e-06,0.000000000000000000e+00,2.511167049407958984e+00,2.537233513066894375e-06,1.000007748603820801e+00,1.004572868347167969e+00,1.261941939592361450e-01,2.778741472866386175e-04,4.749488979882698914e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.519706413295352831e-06
